0.000527362;2.67777e-07;2.79821e-06;1.05394e-06;9.33434e-07;6.41518e-07;1.68867e-06;2.56224e-06;1.74194e-06;7.10565e-06;9.04622e-06;7.50718e-07;2.88036e-06;1.65012e-06;2.74983e-06;1.74224e-06;2.04695e-06;1.41704e-06;9.19199e-07;1.86018e-06;1.32301e-06;2.2899e-06;9.68651e-06;3.34691e-07;1.27517e-06;2.64487e-06;
0.000188415;4.02602e-06;4.37419e-07;6.05634e-06;1.40342e-05;6.4574e-07;1.18161e-06;8.60611e-06;8.98494e-06;2.42177e-06;3.08317e-06;2.10121e-06;2.89931e-06;4.84158e-06;2.01375e-05;3.18968e-06;2.79516e-07;1.42637e-06;4.50668e-07;1.30163e-06;3.88179e-06;2.73e-06;1.15356e-05;3.75324e-07;1.46938e-06;1.08176e-06;
5.97489e-06;5.76086e-05;1.12242e-06;1.47713e-05;1.66783e-05;1.28958e-07;3.32108e-06;7.24173e-06;7.58693e-07;8.19293e-07;1.26412e-06;8.61511e-07;5.79009e-07;1.98436e-06;3.49108e-06;8.965e-06;3.32178e-07;1.20443e-07;1.84777e-07;1.54686e-06;4.61314e-06;1.57532e-05;1.99983e-06;7.49543e-08;1.0202e-06;5.41676e-06;
4.16993e-06;4.02056e-05;7.83346e-07;2.11651e-05;2.38975e-05;1.84777e-07;4.75861e-06;5.05407e-06;1.08709e-06;5.71792e-07;8.82242e-07;6.01257e-07;8.29633e-07;2.84329e-06;2.43645e-06;1.28455e-05;4.75961e-07;1.72578e-07;1.28958e-07;2.21642e-06;6.60995e-06;1.09943e-05;1.3957e-06;1.07398e-07;7.12007e-07;3.78041e-06;
3.39923e-06;5.0497e-06;4.94756e-05;8.90873e-06;3.8445e-06;1.78207e-07;6.6081e-06;3.43319e-06;1.13728e-06;9.05298e-06;2.64734e-06;4.90131e-07;8.00133e-07;9.40754e-07;8.04727e-07;3.05596e-06;3.40816e-06;3.9364e-07;2.55344e-07;7.27927e-06;2.31846e-06;9.43134e-06;1.14595e-06;9.29738e-08;3.33427e-06;4.98766e-05;
3.39923e-06;5.0497e-06;4.94756e-05;8.90873e-06;3.8445e-06;1.78207e-07;6.6081e-06;3.43319e-06;1.13728e-06;9.05298e-06;2.64734e-06;4.90131e-07;8.00133e-07;9.40754e-07;8.04727e-07;3.05596e-06;3.40816e-06;3.9364e-07;2.55344e-07;7.27927e-06;2.31846e-06;9.43134e-06;1.14595e-06;9.29738e-08;3.33427e-06;4.98766e-05;
4.38595e-06;1.33768e-05;1.94862e-06;2.54108e-05;2.27205e-05;7.42805e-08;5.00512e-06;2.03174e-06;1.03355e-06;1.42237e-06;9.27945e-07;6.32404e-07;3.33513e-07;1.143e-06;2.31645e-06;5.1639e-06;1.18398e-06;1.64078e-07;5.18411e-08;5.51348e-06;6.28439e-06;4.41971e-06;3.47189e-06;1.12962e-07;6.76939e-07;3.59421e-06;
4.38595e-06;1.33768e-05;1.94862e-06;2.54108e-05;2.27205e-05;7.42805e-08;5.00512e-06;2.03174e-06;1.03355e-06;1.42237e-06;9.27945e-07;6.32404e-07;3.33513e-07;1.143e-06;2.31645e-06;5.1639e-06;1.18398e-06;1.64078e-07;5.18411e-08;5.51348e-06;6.28439e-06;4.41971e-06;3.47189e-06;1.12962e-07;6.76939e-07;3.59421e-06;
1.83634e-06;1.46537e-05;1.77881e-06;2.20436e-05;5.37522e-05;1.77413e-07;2.09558e-06;4.85264e-06;1.13222e-06;5.95526e-07;3.88518e-07;2.64779e-07;7.96569e-07;2.72998e-06;2.53759e-06;5.65686e-06;1.08081e-06;3.91886e-07;1.23818e-07;2.30842e-06;1.50098e-05;1.05561e-05;1.45364e-06;1.03118e-07;1.61681e-06;8.58449e-06;
1.71949e-06;1.37213e-05;1.66562e-06;2.06409e-05;5.74049e-05;1.89469e-07;1.96224e-06;4.54387e-06;1.06017e-06;5.57632e-07;1.76541e-07;1.20315e-07;8.507e-07;6.00793e-06;1.15307e-06;5.29691e-06;1.15425e-06;8.62435e-07;1.32232e-07;2.16153e-06;1.60298e-05;9.88443e-06;1.55242e-06;2.26935e-07;1.51394e-06;8.03825e-06;
4.73342e-07;1.21782e-07;2.51971e-06;4.27148e-07;3.78309e-07;2.96033e-05;1.99959e-06;3.90538e-07;3.72768e-06;3.45196e-06;1.02854e-05;1.92172e-06;7.03627e-06;4.04871e-07;1.05799e-06;1.65258e-06;1.17029e-05;6.67043e-06;3.15406e-05;4.29308e-06;8.00655e-07;4.00524e-07;1.94389e-06;1.07187e-05;2.77217e-06;5.22114e-07;
8.34883e-07;5.62006e-07;2.48214e-07;7.53407e-07;1.74584e-06;4.07676e-05;9.44704e-07;8.26625e-07;1.2982e-05;1.63087e-06;4.85932e-06;3.38954e-06;5.10937e-06;1.88507e-06;4.8825e-06;9.28664e-07;1.15284e-06;4.84371e-06;2.29031e-05;2.02826e-06;1.69469e-06;6.6191e-07;3.42865e-06;1.90741e-05;4.42802e-06;1.3457e-07;
1.59572e-06;4.8668e-06;5.82214e-06;8.58605e-06;7.60434e-06;1.61671e-07;4.3591e-05;7.39198e-07;2.24952e-06;8.7219e-06;2.55052e-06;4.72206e-07;7.2589e-07;4.15854e-07;7.75297e-07;1.41934e-05;7.26013e-06;3.57115e-07;1.12832e-07;3.38085e-05;2.10333e-06;4.16754e-06;2.59241e-06;8.43468e-08;7.179e-07;1.07389e-05;
1.08069e-06;3.296e-06;8.59685e-06;5.81483e-06;5.14997e-06;2.3872e-07;6.43655e-05;1.09148e-06;1.52347e-06;5.90683e-06;1.72732e-06;3.19797e-07;1.07183e-06;6.14041e-07;5.25063e-07;9.61233e-06;1.07202e-05;5.27308e-07;1.66605e-07;2.28965e-05;3.10573e-06;6.1537e-06;1.75568e-06;1.24545e-07;1.06004e-06;1.58568e-05;
9.98888e-07;1.56117e-06;2.01809e-06;1.28156e-05;5.5305e-06;1.80804e-07;1.21832e-06;0.000635813;2.35389e-07;3.46225e-07;4.4078e-07;5.07009e-07;1.37014e-06;4.69571e-06;3.87339e-06;1.25697e-06;2.49256e-06;6.74066e-07;1.26185e-07;1.34206e-06;2.75937e-05;2.3456e-06;6.54193e-06;9.67904e-07;3.59261e-07;1.9075e-06;
3.1181e-06;4.13775e-06;2.0443e-06;5.54693e-06;6.26304e-06;1.47049e-06;1.23415e-06;3.32626e-05;1.9225e-06;1.08077e-06;3.22024e-06;4.49595e-07;1.35257e-06;4.63549e-06;8.9868e-06;3.33149e-06;3.05185e-07;6.65422e-07;1.02627e-06;1.3595e-06;3.77698e-06;2.65629e-06;5.77677e-06;8.54695e-07;2.93421e-06;2.16016e-06;
3.1736e-06;9.12799e-07;4.2143e-07;1.37312e-06;3.18189e-06;8.63313e-06;2.67901e-07;1.40349e-06;7.44475e-05;1.08241e-06;1.37802e-06;1.28845e-05;6.56115e-06;2.4207e-06;8.8986e-06;7.23179e-07;6.32544e-07;6.22001e-06;6.02514e-06;5.75178e-07;2.86527e-06;2.63022e-06;8.6284e-07;5.01785e-06;6.40759e-06;5.34738e-07;
1.56691e-06;1.38172e-06;6.37925e-07;2.07851e-06;2.34685e-06;5.70328e-06;5.42604e-07;2.12448e-06;3.67571e-05;7.15068e-07;9.10355e-07;3.09967e-06;4.33447e-06;3.28202e-06;6.56329e-06;5.33391e-07;4.17876e-07;1.25979e-05;3.98037e-06;1.16496e-06;2.11332e-06;1.93996e-06;1.74759e-06;3.31493e-06;2.66346e-05;8.0944e-07;
6.14028e-06;1.26477e-06;3.10637e-06;2.23132e-06;1.9762e-06;3.03014e-07;7.97596e-06;2.84441e-06;4.21619e-06;3.98629e-05;9.81433e-06;1.81703e-06;1.3605e-06;7.79417e-07;2.98332e-06;3.68854e-06;1.88675e-06;6.69325e-07;4.34173e-07;8.78606e-06;5.46608e-07;2.22357e-06;9.97549e-06;1.58088e-07;2.76245e-06;5.72968e-06;
6.01681e-06;1.29073e-06;3.00947e-06;2.27711e-06;2.01675e-06;1.84779e-06;8.13963e-06;4.66446e-07;8.38606e-06;4.06808e-05;9.61699e-06;5.39698e-06;1.40431e-06;8.04515e-07;2.89025e-06;3.76422e-06;1.9475e-06;1.3313e-06;1.28959e-06;1.74756e-05;1.8403e-07;2.1542e-06;1.63585e-06;9.64024e-07;2.67628e-06;2.84806e-06;
8.10991e-06;4.39209e-07;8.9453e-06;7.74856e-07;6.8626e-07;8.72577e-07;2.76976e-06;4.20259e-06;5.56863e-06;2.27153e-05;0.00010321;2.39989e-06;2.01013e-06;1.15158e-06;3.94028e-06;1.28089e-06;1.42852e-06;1.92743e-06;1.25027e-06;5.94661e-06;4.13855e-07;3.28125e-06;6.75998e-06;4.55239e-07;4.07646e-06;4.33812e-06;
2.38124e-06;3.90902e-07;7.96143e-06;1.53854e-06;6.63948e-07;3.78405e-07;1.20114e-06;1.23397e-06;2.41491e-06;3.24983e-06;0.00032336;3.66363e-06;1.01236e-06;1.19028e-06;1.34196e-05;1.23925e-06;7.19443e-07;2.94238e-06;5.42198e-07;2.57883e-06;4.64998e-07;3.17456e-06;3.40453e-06;6.94961e-07;3.62811e-06;3.86099e-06;
3.29285e-06;9.47097e-07;5.20892e-07;6.02407e-07;6.80177e-07;4.3646e-06;1.73471e-07;1.45623e-06;1.74635e-06;2.96349e-07;8.9229e-07;5.83445e-05;1.16768e-05;4.01941e-06;6.69617e-06;1.03006e-06;1.34103e-06;4.68054e-06;3.04609e-06;1.57476e-07;2.15611e-06;1.70311e-06;6.49285e-07;4.05971e-06;1.27794e-06;6.60942e-07;
6.01066e-06;6.60749e-07;1.5479e-07;1.09961e-06;9.73885e-07;6.73652e-06;2.30663e-07;4.65969e-07;2.50045e-06;3.94054e-07;1.18647e-06;1.55742e-05;1.80225e-05;3.02281e-06;9.58765e-06;5.23489e-07;1.92218e-06;7.22416e-06;4.70148e-06;2.09395e-07;3.32783e-06;3.96985e-07;5.71673e-06;1.63944e-05;4.0892e-07;7.50673e-08;
4.34358e-06;3.91269e-07;8.04587e-08;2.48869e-07;2.80998e-07;2.17434e-06;5.5954e-08;3.74387e-06;8.14258e-07;3.05214e-07;9.1898e-07;9.97876e-06;3.89294e-05;2.60218e-05;2.91402e-06;1.51044e-07;1.40089e-06;2.33174e-06;3.1155e-06;2.60618e-08;6.3457e-06;5.78674e-07;3.92326e-06;4.44881e-06;1.22332e-06;1.98978e-07;
2.38833e-06;4.41697e-07;1.04631e-07;6.64444e-07;1.53969e-06;5.88585e-06;3.55986e-07;2.05858e-06;1.22519e-05;2.23687e-06;2.84777e-06;3.19889e-06;5.06248e-05;9.75009e-06;2.2093e-06;3.49942e-07;2.54776e-06;4.24065e-06;4.10779e-06;3.92142e-07;4.20266e-06;6.53017e-07;3.47534e-06;3.42104e-06;4.36853e-06;2.58756e-07;
8.21171e-06;1.77954e-06;5.05867e-07;7.00405e-06;3.02255e-06;1.58617e-07;6.65842e-07;3.80398e-06;1.9351e-06;1.36467e-06;8.431e-07;2.02264e-06;2.50701e-06;7.55624e-05;7.40881e-06;6.86965e-07;6.32376e-07;2.54159e-06;1.10701e-07;7.3347e-07;3.35655e-06;5.87964e-07;2.60982e-05;1.7498e-06;6.49481e-07;4.78146e-07;
1.12807e-06;6.39614e-07;1.51514e-07;9.6217e-07;2.2296e-06;1.15464e-06;1.87723e-07;2.981e-06;6.46081e-06;3.84746e-07;2.37698e-07;2.58105e-06;1.82496e-05;9.64234e-05;5.46515e-06;5.06744e-07;1.7594e-06;1.85014e-05;8.05837e-07;2.06789e-07;2.44338e-05;9.45623e-07;7.35794e-06;4.86831e-06;2.30367e-06;3.747e-07;
