0.000553947;1.89823e-07;4.2414e-06;7.47122e-07;9.54835e-07;4.54762e-07;1.19707e-06;1.81633e-06;1.78188e-06;7.26856e-06;9.25362e-06;7.67929e-07;2.94639e-06;1.68796e-06;2.81287e-06;1.78218e-06;2.09388e-06;1.44953e-06;6.51606e-07;1.90283e-06;1.35334e-06;2.3424e-06;6.86662e-06;2.37258e-07;1.30441e-06;2.70551e-06;
0.000197914;2.85399e-06;6.63019e-07;4.29325e-06;1.43559e-05;4.57755e-07;8.37629e-07;6.10074e-06;9.19093e-06;2.47729e-06;3.15385e-06;2.14938e-06;2.96579e-06;4.95258e-06;2.05992e-05;3.26281e-06;2.85924e-07;1.45907e-06;3.19472e-07;1.33147e-06;3.97079e-06;2.79259e-06;8.17743e-06;2.66062e-07;1.50307e-06;1.10656e-06;
6.11188e-06;8.73204e-05;1.70131e-06;1.04711e-05;1.70606e-05;9.14162e-08;2.35426e-06;5.13355e-06;7.76087e-07;8.38077e-07;1.2931e-06;8.81263e-07;5.92283e-07;2.02985e-06;3.57111e-06;9.17054e-06;3.39794e-07;1.23205e-07;1.30986e-07;1.58233e-06;4.71891e-06;1.61144e-05;1.41765e-06;5.3134e-08;1.04359e-06;5.54095e-06;
4.26554e-06;6.09417e-05;1.18736e-06;1.50036e-05;2.44454e-05;1.30986e-07;3.37331e-06;3.58275e-06;1.11202e-06;5.84902e-07;9.02468e-07;6.15042e-07;8.48654e-07;2.90848e-06;2.49231e-06;1.314e-05;4.86874e-07;1.76534e-07;9.14162e-08;2.26724e-06;6.76149e-06;1.12464e-05;9.89393e-07;7.6133e-08;7.28331e-07;3.86708e-06;
3.47717e-06;3.57966e-06;3.50725e-05;6.31526e-06;3.93264e-06;1.26328e-07;4.68439e-06;2.43374e-06;1.16336e-06;9.26053e-06;2.70804e-06;5.01368e-07;8.18478e-07;9.62323e-07;8.23176e-07;3.12602e-06;3.4863e-06;4.02665e-07;1.81009e-07;7.44616e-06;2.37161e-06;9.64757e-06;8.1235e-07;6.59077e-08;3.41072e-06;5.10201e-05;
3.47717e-06;3.57966e-06;3.50725e-05;6.31526e-06;3.93264e-06;1.26328e-07;4.68439e-06;2.43374e-06;1.16336e-06;9.26053e-06;2.70804e-06;5.01368e-07;8.18478e-07;9.62323e-07;8.23176e-07;3.12602e-06;3.4863e-06;4.02665e-07;1.81009e-07;7.44616e-06;2.37161e-06;9.64757e-06;8.1235e-07;6.59077e-08;3.41072e-06;5.10201e-05;
4.48651e-06;9.48258e-06;2.95362e-06;3.85164e-05;2.32414e-05;5.26563e-08;3.54806e-06;1.44027e-06;1.05725e-06;1.45498e-06;9.4922e-07;6.46903e-07;3.41159e-07;1.16921e-06;2.36956e-06;5.28229e-06;1.21113e-06;1.67839e-07;3.67493e-08;5.63989e-06;6.42847e-06;4.52104e-06;2.46117e-06;8.0077e-08;6.92459e-07;3.67662e-06;
4.48651e-06;9.48258e-06;2.95362e-06;3.85164e-05;2.32414e-05;5.26563e-08;3.54806e-06;1.44027e-06;1.05725e-06;1.45498e-06;9.4922e-07;6.46903e-07;3.41159e-07;1.16921e-06;2.36956e-06;5.28229e-06;1.21113e-06;1.67839e-07;3.67493e-08;5.63989e-06;6.42847e-06;4.52104e-06;2.46117e-06;8.0077e-08;6.92459e-07;3.67662e-06;
1.87844e-06;1.03878e-05;2.69624e-06;1.56264e-05;5.64619e-05;1.25765e-07;1.48552e-06;3.43997e-06;1.15818e-06;6.0918e-07;3.97426e-07;2.7085e-07;8.14831e-07;2.79256e-06;2.59577e-06;5.78655e-06;1.10558e-06;4.00871e-07;8.77729e-08;2.36135e-06;1.53539e-05;1.07981e-05;1.03046e-06;7.30988e-08;1.65388e-06;8.7813e-06;
1.75891e-06;9.72683e-06;2.52467e-06;1.4632e-05;6.02988e-05;1.34312e-07;1.391e-06;3.22108e-06;1.08448e-06;5.70417e-07;1.80588e-07;1.23073e-07;8.70203e-07;6.14567e-06;1.1795e-06;5.41835e-06;1.18071e-06;8.82207e-07;9.37375e-08;2.21109e-06;1.63973e-05;1.0111e-05;1.10049e-06;1.6087e-07;1.54864e-06;8.22254e-06;
4.97204e-07;1.84591e-07;1.78618e-06;6.47451e-07;3.9738e-07;2.09853e-05;3.03089e-06;5.91959e-07;3.9156e-06;3.62598e-06;1.08039e-05;2.01859e-06;7.39099e-06;4.25281e-07;1.11133e-06;1.73589e-06;1.22929e-05;7.0067e-06;4.78077e-05;4.50951e-06;8.41017e-07;4.20715e-07;2.94646e-06;1.62468e-05;2.91192e-06;5.48435e-07;
5.91836e-07;5.74891e-07;2.60726e-07;7.7068e-07;1.2376e-06;4.28228e-05;9.66363e-07;8.45577e-07;9.20276e-06;1.1561e-06;3.4447e-06;2.40279e-06;3.62195e-06;1.3363e-06;3.46113e-06;6.58316e-07;8.17233e-07;3.43363e-06;2.34282e-05;1.4378e-06;1.20134e-06;4.69218e-07;3.50726e-06;1.95114e-05;3.13896e-06;9.53947e-08;
